title,year,actors_count,actresses_count,producer_count_male,producer_count_female,director_count,directress_count,averageRating,numVotes,budget,revenue,actress_percent,actors_percent,women_directing_percent,men_directing_percent,women_producing_percent,men_producing_percent,Animation,Family,Fantasy,Musical,Romance,Music,Adventure,Drama,Crime,Thriller,Documentary,Horror,Action,Western,Comedy,War,Sci-Fi,Sport,History,Biography,Mystery,Film-Noir,Adult,revenue_budget,class,moviesByYear
erin_brockovich,2000,30,25,3,3,1,0,7.4,211624,52000000.0,256271286.0,45.0,55.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.928293961538461,1,91
save_the_last_dance,2001,32,44,3,2,1,0,6.2,64713,13000000.0,91038276.0,58.0,42.0,0.0,100.0,40.0,60.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0029443076923075,1,101
remember_the_titans,2000,83,20,5,2,1,0,7.8,225960,30000000.0,136706683.0,19.0,81.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.556889433333334,1,91
road_trip,2000,64,37,5,0,1,0,6.5,174930,16000000.0,119754278.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.484642375,1,91
the_fast_and_the_furious,2001,29,15,4,0,1,0,6.8,408118,38000000.0,207283925.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.454840131578948,1,101
ocean's_eleven,2001,93,15,3,2,1,0,7.7,601574,85000000.0,450717150.0,14.0,86.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.302554705882353,1,101
chocolat,2000,18,17,5,4,1,0,7.3,197965,25000000.0,152500343.0,49.0,51.0,0.0,100.0,44.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10001372,1,91
legally_blonde,2001,34,40,4,0,1,0,6.4,235791,18000000.0,141774679.0,54.0,46.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8763710555555555,1,101
american_pie_2,2001,51,39,8,1,1,0,6.4,265311,30000000.0,287553595.0,43.0,57.0,0.0,100.0,11.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.585119833333334,1,101
my_big_fat_greek_wedding,2002,28,20,8,2,1,0,6.6,140337,5000000.0,368744044.0,42.0,58.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.7488088,1,106
catch_me_if_you_can,2002,128,66,7,2,1,0,8.1,1048557,52000000.0,352114312.0,34.0,66.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.771429076923077,1,106
recess:_school's_out,2001,32,13,5,1,1,0,6.5,11357,10000000.0,44460850.0,29.0,71.0,0.0,100.0,17.0,83.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4.446085,1,101
a_beautiful_mind,2001,84,23,4,4,1,0,8.2,963165,60000000.0,313542341.0,21.0,79.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2257056833333335,1,101
about_a_boy,2002,38,42,7,4,2,0,7.1,188952,27000000.0,129000000.0,52.0,48.0,0.0,100.0,36.0,64.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.777777777777778,1,106
the_butterfly_effect,2004,38,17,12,1,2,0,7.6,509294,13000000.0,96060858.0,31.0,69.0,0.0,100.0,8.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.38929676923077,1,104
harry_potter_and_the_chamber_of_secrets,2002,60,27,5,2,1,0,7.4,668221,100000000.0,876688482.0,31.0,69.0,0.0,100.0,29.0,71.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.76688482,1,106
8_mile,2002,38,17,7,1,1,0,7.2,309086,41000000.0,215000000.0,31.0,69.0,0.0,100.0,12.0,88.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2439024390243905,1,106
barbershop,2002,42,21,7,0,1,0,6.3,32860,12000000.0,75781642.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.315136833333334,1,106
scary_movie_3,2003,38,22,7,1,1,0,5.5,154044,48000000.0,220673217.0,37.0,63.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5973586875,1,92
elf,2003,46,14,7,2,1,0,7.1,289879,32000000.0,173398518.0,23.0,77.0,0.0,100.0,22.0,78.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4187036875,1,92
pirates_of_the_caribbean:_the_curse_of_the_black_pearl,2003,64,6,5,1,1,0,8.1,1174578,140000000.0,655011224.0,9.0,91.0,0.0,100.0,17.0,83.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6786516,1,92
mystic_river,2003,74,16,3,1,1,0,7.9,473341,25000000.0,156822020.0,18.0,82.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2728808,1,92
harry_potter_and_the_goblet_of_fire,2005,65,33,6,1,1,0,7.7,658096,150000000.0,895921036.0,34.0,66.0,0.0,100.0,14.0,86.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9728069066666665,1,102
the_spongebob_squarepants_movie,2004,41,7,7,2,2,0,7.1,98529,30000000.0,140161792.0,15.0,85.0,0.0,100.0,22.0,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.672059733333334,1,104
waiting...,2005,35,17,16,1,1,0,6.7,103277,3000000.0,18637690.0,33.0,67.0,0.0,100.0,6.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.212563333333334,1,102
cheaper_by_the_dozen,2003,32,14,6,1,1,0,5.9,106710,40000000.0,190212113.0,30.0,70.0,0.0,100.0,14.0,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.755302825,1,92
walk_the_line,2005,65,31,4,1,1,0,7.8,260398,28000000.0,186438883.0,32.0,68.0,0.0,100.0,20.0,80.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.658531535714285,1,102
dodgeball:_a_true_underdog_story,2004,42,11,4,1,1,0,6.7,261124,20000000.0,167722310.0,21.0,79.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.3861155,1,104
napoleon_dynamite,2004,99,118,5,0,1,0,7.0,231067,400000.0,46118097.0,54.0,46.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115.2952425,1,104
mean_girls,2004,30,46,2,3,1,0,7.1,408397,17000000.0,129042871.0,61.0,39.0,0.0,100.0,60.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.590757117647059,1,104
kill_bill:_vol._2,2004,34,32,5,4,1,0,8.0,784993,30000000.0,152159461.0,48.0,52.0,0.0,100.0,44.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.071982033333334,1,104
the_da_vinci_code,2006,64,24,5,2,1,0,6.6,449506,125000000.0,767820459.0,27.0,73.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.142563672,1,107
pirates_of_the_caribbean:_dead_man's_chest,2006,109,15,7,1,1,0,7.4,747796,200000000.0,1065659812.0,12.0,88.0,0.0,100.0,12.0,88.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.32829906,1,107
hitch,2005,65,42,4,1,1,0,6.6,328735,70000000.0,368100420.0,39.0,61.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.258577428571429,1,102
brokeback_mountain,2005,36,19,8,1,1,0,7.7,372647,14000000.0,178043761.0,35.0,65.0,0.0,100.0,11.0,89.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7174115,1,102
the_exorcism_of_emily_rose,2005,22,17,9,1,1,0,6.7,136299,19000000.0,144216468.0,44.0,56.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.590340421052631,1,102
transamerica,2005,22,19,3,2,1,0,7.4,42065,1000000.0,13350369.0,46.0,54.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.350369,1,102
war_of_the_worlds,2005,129,56,2,2,1,0,6.5,465167,132000000.0,591739379.0,30.0,70.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.482874083333333,1,102
transformers,2007,107,16,12,2,1,0,7.0,663373,150000000.0,709709780.0,13.0,87.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.7313985333333335,1,86
hostel,2005,35,30,8,0,1,0,5.9,186981,4800000.0,80578934.0,46.0,54.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16.787277916666667,1,102
madea's_family_reunion,2006,38,34,5,0,1,0,5.3,11761,6000000.0,57231524.0,47.0,53.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.538587333333334,1,107
step_up,2006,91,63,8,3,0,1,6.5,123992,12000000.0,114194847.0,41.0,59.0,100.0,0.0,27.0,73.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51623725,1,107
juno,2007,22,20,8,2,1,0,7.5,539846,7500000.0,231411584.0,48.0,52.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.854877866666666,1,86
the_dark_knight,2008,173,41,9,1,1,0,9.0,2781727,185000000.0,1004558444.0,19.0,81.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.430045643243243,1,103
night_at_the_museum,2006,38,6,7,1,1,0,6.5,366363,110000000.0,574480841.0,14.0,86.0,0.0,100.0,12.0,88.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.2225531,1,107
no_country_for_old_men,2007,41,9,6,0,2,0,8.2,1023098,25000000.0,171600000.0,18.0,82.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.864,1,86
knocked_up,2007,36,30,4,1,1,0,6.9,379152,30000000.0,219076518.0,45.0,55.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3025506,1,86
rocky_balboa,2006,82,15,7,0,1,0,7.1,227383,24000000.0,155721132.0,15.0,85.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4883805,1,107
halloween,1978,18,9,3,2,1,0,7.7,293215,300000.0,70000000.0,33.0,67.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233.33333333333334,1,5
the_station_agent,2003,11,10,2,3,1,0,7.6,72296,500000.0,8679814.0,48.0,52.0,0.0,100.0,60.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.359628,1,92
star_trek_iv:_the_voyage_home,1986,41,14,3,1,1,0,7.3,89629,24000000.0,133000000.0,25.0,75.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.541666666666667,1,15
the_fog,1980,23,9,2,2,1,0,6.8,79686,1000000.0,21378361.0,28.0,72.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.378361,1,13
mean_streets,1973,23,5,1,1,1,0,7.2,115320,500000.0,3000000.0,18.0,82.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,8
the_silence_of_the_lambs,1991,50,12,4,1,1,0,8.6,1494333,19000000.0,272742922.0,19.0,81.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.354890631578947,1,20
dracula,1992,26,16,7,1,1,0,7.4,229707,40000000.0,215862692.0,38.0,62.0,0.0,100.0,12.0,88.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3965673,1,25
the_mighty_ducks,1992,45,10,3,1,1,0,6.5,69933,10000000.0,50752337.0,18.0,82.0,0.0,100.0,25.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.0752337,1,25
swingers,1996,33,31,6,1,1,0,7.2,86404,200000.0,4505922.0,48.0,52.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.52961,1,55
twister,1996,31,12,6,2,1,0,6.5,206643,92000000.0,494471524.0,28.0,72.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.374690478260869,1,55
return_to_never_land,2002,15,2,5,3,2,0,5.8,21583,20000000.0,109862682.0,12.0,88.0,0.0,100.0,38.0,62.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4931341,1,106
jackass_number_two,2006,55,17,14,3,1,0,7.0,78935,11000000.0,72778712.0,24.0,76.0,0.0,100.0,18.0,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.616246545454546,1,107
saw,2004,13,5,7,2,1,0,7.6,444531,1200000.0,103911669.0,28.0,72.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,86.5930575,1,104
frida,2002,25,21,5,9,0,1,7.3,93503,12000000.0,56298474.0,46.0,54.0,100.0,0.0,64.0,36.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6915395,1,106
the_matrix,1999,27,11,7,3,2,0,8.7,1991108,63000000.0,463517383.0,29.0,71.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.357418777777778,1,82
the_incredibles,2004,36,16,2,2,1,0,8.0,779221,92000000.0,631442092.0,31.0,69.0,0.0,100.0,50.0,50.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.863501,1,104
shrek_the_third,2007,30,11,3,1,2,0,6.1,323533,160000000.0,798958165.0,27.0,73.0,0.0,100.0,25.0,75.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99348853125,1,86
the_game_plan,2007,74,34,7,0,1,0,6.4,98612,22000000.0,147880543.0,31.0,69.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.721842863636364,1,86
stomp_the_yard,2007,43,24,4,0,1,0,5.4,26196,13000000.0,75511123.0,36.0,64.0,0.0,100.0,0.0,100.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.808547923076923,1,86
mamma_mia!,2008,36,38,5,2,0,1,6.5,263348,52000000.0,609841637.0,51.0,49.0,100.0,0.0,29.0,71.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.727723788461539,1,103
superbad,2007,51,27,3,2,1,0,7.6,612429,20000000.0,121463226.0,35.0,65.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0731613,1,86
burn_after_reading,2008,59,12,6,0,2,0,7.0,345108,37000000.0,163720069.0,17.0,83.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.42486672972973,1,103
precious,2009,25,36,7,7,1,0,7.3,114560,10000000.0,47536959.0,59.0,41.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7536959,1,103
17_again,2009,61,45,5,2,1,0,6.4,210825,20000000.0,136267476.0,42.0,58.0,0.0,100.0,29.0,71.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8133738,1,103
sherlock_holmes,2009,53,6,7,3,1,0,7.6,655661,90000000.0,524028679.0,10.0,90.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.822540877777778,1,103
27_dresses,2008,45,45,5,2,0,1,6.1,170897,30000000.0,160259319.0,50.0,50.0,100.0,0.0,29.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.3419773,1,103
alice_in_wonderland,2010,51,40,6,4,1,0,6.4,430807,200000000.0,1025491110.0,44.0,56.0,0.0,100.0,40.0,60.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12745555,1,92
beverly_hills_chihuahua,2008,51,25,6,0,1,0,3.9,25389,20000000.0,149281606.0,33.0,67.0,0.0,100.0,0.0,100.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4640803,1,103
a_serious_man,2009,46,24,5,0,2,0,7.0,147307,7000000.0,31430334.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.490047714285715,1,103
(500)_days_of_summer,2009,47,41,4,2,1,0,7.7,540405,7500000.0,60722734.0,47.0,53.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.096364533333333,1,103
what_happens_in_vegas,2008,60,35,6,0,1,0,6.1,184104,35000000.0,170000000.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.857142857142857,1,103
the_proposal,2009,40,25,4,2,0,1,6.7,344763,40000000.0,317375031.0,38.0,62.0,100.0,0.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.934375775,1,103
transformers:_revenge_of_the_fallen,2009,109,20,12,2,1,0,5.9,421459,150000000.0,836297228.0,16.0,84.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.575314853333333,1,103
hannah_montana:_the_movie,2009,56,37,8,1,1,0,4.6,44664,35000000.0,155545279.0,40.0,60.0,0.0,100.0,11.0,89.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.444150828571429,1,103
the_hangover,2009,56,40,10,0,1,0,7.7,821432,35000000.0,459270619.0,42.0,58.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.122017685714285,1,103
district_9,2009,78,18,7,4,1,0,7.9,702671,30000000.0,210819611.0,19.0,81.0,0.0,100.0,36.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.027320366666666,1,103
the_unborn,2009,34,21,4,1,1,0,4.7,52847,16000000.0,76514050.0,38.0,62.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.782128125,1,103
the_ugly_truth,2009,59,42,6,6,1,0,6.4,226391,38000000.0,205298907.0,42.0,58.0,0.0,100.0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.402602815789474,1,103
the_final_destination,2009,61,37,5,2,1,0,5.1,111814,40000000.0,186167139.0,38.0,62.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.654178475,1,103
my_bloody_valentine,2009,36,16,6,1,1,0,5.4,59000,15000000.0,100734718.0,31.0,69.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.715647866666667,1,103
step_up_3d,2010,120,57,6,3,1,0,6.2,59528,30000000.0,159291809.0,32.0,68.0,0.0,100.0,33.0,67.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309726966666667,1,92
gran_torino,2008,44,18,6,1,1,0,8.1,798528,33000000.0,269958228.0,29.0,71.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.180552363636364,1,103
crazy_heart,2009,35,10,9,2,1,0,7.2,93111,7000000.0,39462438.0,22.0,78.0,0.0,100.0,18.0,82.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.637491142857143,1,103
bad_teacher,2011,38,27,7,2,1,0,5.6,209364,20000000.0,216197492.0,42.0,58.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.8098746,1,90
the_social_network,2010,115,65,6,1,1,0,7.8,736084,40000000.0,224920315.0,36.0,64.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.623007875,1,92
50/50,2011,26,22,10,2,1,0,7.6,338779,8000000.0,39187783.0,46.0,54.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.898472875,1,90
rise_of_the_planet_of_the_apes,2011,57,22,6,1,1,0,7.6,546226,93000000.0,482860185.0,28.0,72.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.192045,1,90
the_twilight_saga:_eclipse,2010,30,21,7,1,1,0,5.1,254985,68000000.0,698491347.0,41.0,59.0,0.0,100.0,12.0,88.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.271931573529411,1,92
transformers:_dark_of_the_moon,2011,158,29,11,1,1,0,6.2,425270,195000000.0,1123746996.0,16.0,84.0,0.0,100.0,8.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.762805107692308,1,90
no_strings_attached,2011,37,33,10,4,1,0,6.2,239684,25000000.0,147780440.0,47.0,53.0,0.0,100.0,29.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9112176,1,90
rio,2011,39,31,3,0,1,0,6.9,241293,90000000.0,484635760.0,44.0,56.0,0.0,100.0,0.0,100.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.384841777777778,1,90
the_help,2011,21,38,10,2,1,0,8.1,479720,25000000.0,124272124.0,64.0,36.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97088496,1,90
bridesmaids,2011,36,31,4,3,1,0,6.8,303714,32500000.0,288383523.0,46.0,54.0,0.0,100.0,43.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.87333916923077,1,90
super_8,2011,56,15,7,1,1,0,7.0,363283,50000000.0,260095987.0,21.0,79.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.20191974,1,90
the_crow,1994,50,15,8,0,1,0,7.5,193000,15000000.0,94000000.0,23.0,77.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.266666666666667,1,34
final_destination_3,2006,30,10,8,1,1,0,5.8,149611,25000000.0,117719158.0,25.0,75.0,0.0,100.0,11.0,89.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.70876632,1,107
lost_in_translation,2003,36,15,7,1,0,1,7.7,474492,4000000.0,119723856.0,29.0,71.0,100.0,0.0,12.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.930964,1,92
the_bodyguard,1992,43,22,4,0,1,0,6.3,143352,25000000.0,411006740.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4402696,1,25
indiana_jones_and_the_last_crusade,1989,44,7,4,0,1,0,8.2,791958,48000000.0,474171806.0,14.0,86.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.878579291666666,1,20
forrest_gump,1994,122,32,3,1,1,0,8.8,2179268,55000000.0,677945399.0,21.0,79.0,0.0,100.0,25.0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.326279981818182,1,34
legends_of_the_fall,1994,34,6,4,2,1,0,7.5,176532,30000000.0,160638883.0,15.0,85.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.354629433333334,1,34
bringing_down_the_house,2003,36,22,4,2,1,0,5.6,38604,20000000.0,132675402.0,38.0,62.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.6337701,1,92
just_married,2003,25,8,3,3,1,0,5.5,73236,18000000.0,101564935.0,24.0,76.0,0.0,100.0,50.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.642496388888889,1,92
